Artist;Degree_Centrality;Betweenness_Centrality;Closeness_Centrality;Eigenvector_Centrality
Hamza;0.000641025641025641;0.0;0.11113022353802827;4.023687511448012e-06
Luude;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Colin Hay;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Dala;0.000641025641025641;0.0;0.09720798556282426;2.2278678357436394e-07
SDM;0.000641025641025641;0.0;0.09720798556282426;2.2278678357436394e-07
CRO;0.000641025641025641;0.0;0.12242548041410502;1.2013296232990454e-05
dvsn;0.000641025641025641;0.0;0.14877882889103713;0.00034254654783280874
Skinner & Lightning Seeds;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Mariah Angeliq;0.000641025641025641;0.0;0.15994944545899958;0.008375728507931451
DJ KOSTA 22;0.000641025641025641;0.0;0.0020940170940170937;2.3681879719858638e-15
Achille Lauro;0.000641025641025641;0.0;0.0868838411536042;5.134664750319482e-08
Sub Urban;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Bella Poarch;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
ElGrandeToto;0.000641025641025641;0.0;0.001153846153846154;9.51352398014767e-20
Mr. NaisGai;0.000641025641025641;0.0;0.15848117745708107;0.010403462564233454
João Gomes;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Ptazeta;0.000641025641025641;0.0;0.14633552479658785;0.0026217327325976235
Jawsh 685;0.000641025641025641;0.0;0.13756608182653998;0.0003847659642921493
42 Dugg;0.000641025641025641;0.0;0.14467494359690586;0.0002650577229594469
DJ Drama;0.000641025641025641;0.0;0.14467494359690586;0.0002650577229594469
Teezo Touchdown;0.000641025641025641;0.0;0.14467494359690586;0.0002650577229594469
Domo Genesis;0.000641025641025641;0.0;0.14467494359690586;0.0002650577229594469
DAISY WORLD;0.000641025641025641;0.0;0.14467494359690586;0.0002650577229594469
Baddiel;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Vitor Ferndes;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Powfu;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Rels B;0.000641025641025641;0.0;0.09652860534922271;1.1605234100146667e-06
Dream;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
MC Rick;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Cochise;0.000641025641025641;0.0;0.12120785094677151;1.537118348504526e-05
Lil Tjay;0.000641025641025641;0.0;0.13340278121749466;5.7038491287217835e-05
Pooh Shiesty;0.000641025641025641;0.0;0.14185177626208095;0.0002052765238460853
Thiago Jhothan (TJ);0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Brisa Star;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Small Jam;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Atomic Otro Way;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Willow Sage Hart;0.000641025641025641;0.0;0.12258847291761492;5.815894414140696e-05
Justin Wellington;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
LIT Killah;0.000641025641025641;0.0;0.13527555940631356;0.0012988334841449864
Night Lovell;0.000641025641025641;0.0;0.001153846153846154;5.2102512426701245e-21
Jc La Nevula;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Russ Millions;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Tion Wayne;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
beabadoobee;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
HVME;0.000641025641025641;0.0;0.15501273417940084;0.0005775736165589079
Tayrone;0.000641025641025641;0.0;0.13027795581246296;0.00017143772123363643
Whitney Houston;0.000641025641025641;0.0;0.13638875525396263;6.578493135407606e-05
Morad;0.000641025641025641;0.0;0.14633552479658785;0.0026217327325976235
NGEE;0.000641025641025641;0.0;0.12242548041410502;1.2013296232990454e-05
Aaliyah;0.000641025641025641;0.0;0.1566833195165583;0.0010223004628494158
Henri Rene & His Orchestra;0.000641025641025641;0.0;0.0008547008547008547;3.7111055909865424e-22
Jonas Brothers;0.000641025641025641;0.0;0.15100183617403004;0.00038819406543210105
Sam Fischer;0.000641025641025641;0.0;0.13625420534743124;0.00017743293779923453
Nuka;0.000641025641025641;0.0;0.13756608182653998;0.0003847659642921493
Shouse;0.000641025641025641;0.0;0.1572482119398628;0.0027403051729923637
Evaluna Montaner;0.000641025641025641;0.0;0.1369296227566221;0.0013440953325249496
Colapesce;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Dimartino;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Hopsin;0.000641025641025641;0.0;0.0008547008547008547;3.7111055909865424e-22
Ofenbach;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Quarterhead;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Francesca Michielin;0.000641025641025641;0.0;0.0868838411536042;5.134664750319482e-08
JSX;0.000641025641025641;0.0;0.09720798556282426;2.2278678357436394e-07
Grupo F1rmo;0.000641025641025641;0.0;0.15615188937687524;0.0068553291172701635
YG Pablo;0.000641025641025641;0.0;0.11113022353802827;4.023687511448012e-06
Kitty Kat;0.000641025641025641;0.0;0.08098290598290597;1.1089545295070894e-09
Mozzik;0.000641025641025641;0.0;0.1053652990366277;9.603235158553495e-07
DJ Lucas Beat;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Malu;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Hozier;0.000641025641025641;0.0;0.1112943965784417;8.464110066049027e-06
Seori;0.000641025641025641;0.0;0.11114512834268736;7.878323557985529e-06
David Bowie;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Queen;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Luar La L;0.000641025641025641;0.0;0.1654087977890373;0.013255665204006286
Master KG;0.000641025641025641;0.0;0.1572482119398628;0.0027403051729923637
Afrojack;0.000641025641025641;0.0;0.1572482119398628;0.0027403051729923637
Vicente Garcia;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Monsieur Periné;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Calcutta;0.000641025641025641;0.0;0.0008547008547008547;3.7111055909865424e-22
Snow Tha Product;0.000641025641025641;0.0;0.14633552479658785;0.0026217327325976235
Bruno & Marrone;0.000641025641025641;0.0;0.09609207756529185;4.613410838759338e-07
Benjamin Ingrosso;0.000641025641025641;0.0;0.13668119362082745;0.0005746543103312749
Lil Zey;0.000641025641025641;0.0;0.13998278326403327;7.605882633759711e-05
Beth Gibbons;0.000641025641025641;0.0;0.14038591850297763;0.00013192464884497596
Gloria Groove;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
The Commanders;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Rosa Walton;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
MORTEN;0.000641025641025641;0.0;0.1572482119398628;0.0027403051729923637
Buscabulla;0.000641025641025641;0.0;0.1654087977890373;0.013255665204006286
Smokepurpp;0.000641025641025641;0.0;0.14974667092935975;0.00030454890860860776
Central Cee;0.000641025641025641;0.0;0.13998278326403327;7.605882633759711e-05
Mavzer Tabancas;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Dedublüman;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Nardo Wick;0.000641025641025641;0.0;0.15509977108797995;0.00043219904062147436
Hallie Coggins;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Crush;0.000641025641025641;0.0;0.11428741924190827;2.839208018589543e-06
Peter Fox;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Jungleboi;0.000641025641025641;0.0;0.001153846153846154;5.2102512426701245e-21
DJ 2F;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
MC Du Black;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
BRADO;0.000641025641025641;0.0;0.10203128255639951;3.654920047128631e-07
Inéz;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Tiago Doidão;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Lil Mosey;0.000641025641025641;0.0;0.14974667092935975;0.00030454890860860776
Evan Rachel Wood;0.000641025641025641;0.0;0.0017450142450142448;1.3551497888540047e-19
Alec Benjamin;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Ali Sethi;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Gigi D'Agostino;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
BEAM;0.000641025641025641;0.0;0.12934260604387027;3.510223986271661e-05
Olivia Newton-John;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
John Travolta;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
MC Jacaré;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Dj Tk;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Shae Gill;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
zzoilo;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Villano Antillano;0.000641025641025641;0.0;0.14633552479658785;0.0026217327325976235
Aitana;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Juanes;0.000641025641025641;0.0;0.12892004930352782;0.0006385736305755553
The Marías;0.000641025641025641;0.0;0.1654087977890373;0.013255665204006286
Los Ángeles Azules;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
talia Lafourcade;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
A Touch Of Class;0.000641025641025641;0.0;0.001153846153846154;5.2102512426701245e-21
Hava;0.000641025641025641;0.0;0.11813229891989692;5.704866175845108e-06
Juliano Maderada;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Danny Ocean;0.000641025641025641;0.0;0.13745199484542658;0.0020905175305414455
Heuss L'enfoiré;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Phoebe Bridgers;0.000641025641025641;0.0;0.15072718750874442;0.00042390194677219685
5 Seconds of Summer;0.000641025641025641;0.0;0.1331455779118054;5.454535700151963e-05
Erykah Badu;0.000641025641025641;0.0;0.10191834668836267;4.3290371441031514e-07
Analaga;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
João Gustavo e Murilo;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Micro TDH;0.000641025641025641;0.0;0.1310609009841969;0.00042917010052661555
Ol' Dirty Bastard;0.000641025641025641;0.0;0.15072718750874442;0.00042390194677219685
Death Cab for Cutie;0.000641025641025641;0.0;0.14579487630596005;0.0003750850447475442
Smino;0.000641025641025641;0.0;0.14579487630596005;0.0003750850447475442
Tablo;0.000641025641025641;0.0;0.10191834668836267;4.3290371441031514e-07
Youjeen;0.000641025641025641;0.0;0.10191834668836267;4.3290371441031514e-07
Shania Twain;0.000641025641025641;0.0;0.0019631410256410256;1.7905670169113035e-19
eleck;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Sarah Rebecca;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Carol Richards;0.000641025641025641;0.0;0.0014652014652014652;3.2290383142308817e-19
Majid Jordan;0.000641025641025641;0.0;0.15562405200433369;0.0007541236433621181
Usher;0.000641025641025641;0.0;0.15541974435916672;0.0010176290569709492
Rico Nasty;0.000641025641025641;0.0;0.13611992065096534;5.0206380045471506e-05
Hit-Boy;0.000641025641025641;0.0;0.1382084851439421;0.00012180149505019263
YOVNGCHIMI;0.000641025641025641;0.0;0.13745199484542658;0.0020905175305414455
CHVRCHES;0.000641025641025641;0.0;0.15100183617403004;0.00038819406543210105
Sunday Service Choir;0.000641025641025641;0.0;0.1574573583361347;0.0005470298691636166
Fred Hammond;0.000641025641025641;0.0;0.1574573583361347;0.0005470298691636166
paopao;0.000641025641025641;0.0;0.13745199484542658;0.0020905175305414455
Luche;0.000641025641025641;0.0;0.0008547008547008547;3.7111055909865424e-22
Sido;0.000641025641025641;0.0;0.09197536924784426;3.8783477930325734e-08
Ludwig Göransson;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Foudeqush;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Murda;0.000641025641025641;0.0;0.12041529743142645;6.29864409090325e-06
Niska;0.000641025641025641;0.0;0.09546113085163886;2.419606549714039e-07
Freshlyground;0.000641025641025641;0.0;0.14643896040344176;0.003253827511813791
Britney Spears;0.000641025641025641;0.0;0.13556323849551397;0.0001375136443575812
Animus;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Bushido;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Park Ji-yoon;0.000641025641025641;0.0;0.10191834668836267;4.3290371441031514e-07
MadMan;0.000641025641025641;0.0;0.08686562651185292;2.8015052281439273e-08
Kim Sawol;0.000641025641025641;0.0;0.10191834668836267;4.3290371441031514e-07
Dynoro;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Gradur;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Manu Gavassi;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Rowdy Rebel;0.000641025641025641;0.0;0.1370881847680855;9.107257900994223e-05
Wazir Patar;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Sidhu Moose Wala;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Numidia;0.000641025641025641;0.0;0.0009615384615384616;1.871398819499591e-21
Don Q;0.000641025641025641;0.0;0.13214767611594275;5.8033593748194225e-05
Curtis Waters;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Harm Franklin;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
CÉLINE;0.000641025641025641;0.0;0.14417155130881643;0.00012086695438365414
Fleet Foxes;0.000641025641025641;0.0;0.15334901497466263;0.00037190451972319286
Boomdabash;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Surfaces;0.000641025641025641;0.0;0.13556323849551397;0.0001375136443575812
Tony Igy;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Vicetone;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Run The Jewels;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Zack De La Rocha;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
PSY;0.000641025641025641;0.0;0.1352976452119309;6.767673195993992e-05
glaive;0.000641025641025641;0.0;0.13981745856640407;0.00016101556364512252
MC Rogerinho;0.000641025641025641;0.0;0.13079199446386947;0.00017328593303857226
Alessandra Amoroso;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Duke & Jones;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Kalush Orchestra;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Dido;0.000641025641025641;0.0;0.14300225658724364;0.00014985262284162852
Tanna Leone;0.000641025641025641;0.0;0.14038591850297763;0.00013192464884497596
Jd Pantoja;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Kim Loaiza;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Headie One;0.000641025641025641;0.0;0.15326393137101477;0.0005627960091175468
Chael Produciendo;0.000641025641025641;0.0;0.13713355567153349;0.001391001354359205
Tom Gregory;0.000641025641025641;0.0;0.0008547008547008547;3.7111055909865424e-22
Ana Mena;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Jasmine Thompson;0.000641025641025641;0.0;0.12881984718219755;4.6789131121221e-05
Rocco Hunt;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
KALUSH;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
HA SUNG WOON;0.000641025641025641;0.0;0.12108388032189901;8.547680925616188e-06
StaySolidRocky;0.000641025641025641;0.0;0.14904641671278362;0.0002874502912474997
Taylour Paige;0.000641025641025641;0.0;0.14038591850297763;0.00013192464884497596
Tego Calderon;0.000641025641025641;0.0;0.16647209259202025;0.012980255937016818
Y2K;0.000641025641025641;0.0;0.0008547008547008547;3.7111055909865424e-22
Louis Theroux;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Curren$y;0.000641025641025641;0.0;0.13424559807598846;4.4348067436747534e-05
MC Mari;0.000641025641025641;0.0;0.11175968670574199;2.0920890670539132e-05
DJ Henrique da VK;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Kaash Paige;0.000641025641025641;0.0;0.14574359425309125;0.00028508789937715744
London On Da Track;0.000641025641025641;0.0;0.13214767611594275;5.8033593748194225e-05
Rymez;0.000641025641025641;0.0;0.1053652990366277;9.603235158553495e-07
Stormzy;0.000641025641025641;0.0;0.13021654257119372;4.552751859269644e-05
347aidan;0.000641025641025641;0.0;0.0009615384615384616;1.871398819499591e-21
Steve Lacy;0.000641025641025641;0.0;0.0009615384615384616;1.871398819499591e-21
The Temper Trap;0.000641025641025641;0.0;0.12145655531629443;1.0229331911289302e-05
MC Ingryd;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Kenny Rogers;0.000641025641025641;0.0;0.0015705128205128203;1.0107811158177648e-19
Joker Bra;0.000641025641025641;0.0;0.0008547008547008547;3.7111055909865424e-22
Oliver Heldens;0.000641025641025641;0.0;0.0014652014652014652;1.6823325340346344e-17
ELIF;0.000641025641025641;0.0;0.11794734940550482;5.246431071951586e-06
AURORA;0.000641025641025641;0.0;0.0017450142450142448;1.3551497888540047e-19
Schürze;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
DJ Robin;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
SHAED;0.000641025641025641;0.0;0.12253409388186852;5.499747369400623e-05
Monet192;0.000641025641025641;0.0;0.08939569330346028;1.6572766359233923e-08
Joony;0.000641025641025641;0.0;0.128960173813115;5.2605962300557166e-05
Zak Abel;0.000641025641025641;0.0;0.13638875525396263;6.578493135407606e-05
Adria Proenza;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
KALIM;0.000641025641025641;0.0;0.14417155130881643;0.00012086695438365414
Valerie Broussard;0.000641025641025641;0.0;0.13638875525396263;6.578493135407606e-05
Sasha Sloan;0.000641025641025641;0.0;0.13638875525396263;6.578493135407606e-05
YEON;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
MAX;0.000641025641025641;0.0;0.09948356265583155;1.728947697609432e-07
NiiHWA;0.000641025641025641;0.0;0.09948356265583155;1.728947697609432e-07
Felix of Stray Kids;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Kina;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Eiffel 65;0.000641025641025641;0.0;0.11331848446917503;7.808298391361813e-06
Gabriela;0.000641025641025641;0.0;0.1654087977890373;0.013255665204006286
Banda MS de Sergio Lizárraga;0.000641025641025641;0.0;0.12469125442718582;1.5444402952766477e-05
Dean Lewis;0.000641025641025641;0.0;0.13638875525396263;6.578493135407606e-05
Steve Perry;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Journey;0.000641025641025641;0.0;0.000641025641025641;6.916198457902286e-24
Yaviah;0.000641025641025641;0.0;0.1654087977890373;0.013255665204006286
Tre' Amani;0.000641025641025641;0.0;0.128960173813115;5.2605962300557166e-05
Bright Sparks;0.000641025641025641;0.0;0.1429529199453298;0.00048347458653028984
